Date,Maximum_Temperature,Minimun_Temperature,Average_Temperature,Rainfall,water_Discharge
2013-05-23,43.8,24.0,33.9,0.0,2463.0
2013-05-24,42.9,24.0,33.45,0.0,2599.0
2013-05-25,41.0,26.2,33.6,0.0,2715.0
2013-05-26,36.0,25.0,30.5,1.2,2745.0
2013-05-27,32.2,17.8,25.0,11.0,2734.0
2013-05-28,36.6,21.0,28.8,0.05,2276.0
2013-05-29,37.5,19.0,28.25,0.0,1803.0
2013-05-30,38.5,19.0,28.75,0.0,1700.0
2013-05-31,41.0,20.5,30.75,0.0,1776.0
2013-06-01,41.0,22.0,31.5,0.0,2056.0
2013-06-02,40.0,24.0,32.0,0.0,2276.0
2013-06-03,40.4,22.5,31.45,6.5,2511.0
2013-06-04,35.5,22.2,28.85,0.05,2597.0
2013-06-05,40.0,22.2,31.1,0.0,2560.0
2013-06-06,42.0,26.0,34.0,0.0,2494.0
2013-06-07,43.4,27.6,35.5,0.0,2554.0
2013-06-08,43.1,23.0,33.05,0.0,2567.0
2013-06-09,42.0,25.0,33.5,0.0,2607.0
2013-06-10,42.0,26.5,34.25,0.0,2726.0
2013-06-11,42.2,27.8,35.0,0.0,3005.0
2013-06-12,42.0,26.0,34.0,0.05,3293.0
2013-06-13,33.5,26.0,29.75,0.0,3617.0
2013-06-14,40.0,24.4,32.2,0.0,3851.0
2013-06-15,35.0,26.5,30.75,10.0,3688.0
2013-06-16,34.0,20.0,27.0,0.0,3155.0
2013-06-17,34.0,22.5,28.25,0.0,2580.0
2013-06-18,34.5,20.3,27.4,0.0,1973.0
2013-06-19,35.5,22.5,29.0,0.0,1752.0
2013-06-20,38.0,24.8,31.4,0.0,1645.0
2013-06-21,38.0,24.8,31.4,0.0,1813.0
2013-06-22,42.5,26.0,34.25,0.0,1977.0
2013-06-23,41.7,28.5,35.1,0.0,2085.0
2013-06-24,41.7,28.5,35.1,0.0,2197.0
2013-06-25,42.0,29.0,35.5,0.0,2235.0
2013-06-26,40.5,28.3,34.4,0.0,2293.0
2013-06-27,39.6,25.0,32.3,0.0,2491.0
2013-06-28,37.0,25.0,31.0,0.05,2492.0
2013-06-29,38.0,27.0,32.5,0.05,2387.0
2013-06-30,32.0,24.0,28.0,0.05,2385.0
2013-07-01,35.2,24.0,29.6,0.05,2390.0
2013-07-02,39.5,24.0,31.75,0.05,2038.0
2013-07-03,41.5,24.0,32.75,0.0,1697.0
2013-07-04,41.2,24.5,32.85,0.0,1461.0
2013-07-05,41.2,28.0,34.6,0.0,1309.0
2013-07-06,39.2,29.5,34.35,0.0,1139.0
2013-07-07,36.0,26.0,31.0,0.0,1239.0
2013-07-08,38.0,27.0,32.5,0.0,1234.0
2013-07-09,34.0,24.3,29.15,0.05,1349.0
2013-07-10,35.0,26.4,30.7,0.05,1404.0
2013-07-11,37.8,25.4,31.599999999999998,0.0,1558.0
2013-07-12,39.2,26.0,32.6,0.0,1661.0
2013-07-13,40.0,27.0,33.5,0.0,1638.0
2013-07-14,40.3,28.0,34.15,0.0,1474.0
2013-07-15,38.0,27.8,32.9,0.0,1283.0
2013-07-16,37.2,28.0,32.6,0.0,1087.0
2013-07-17,34.3,24.0,29.15,16.0,1062.0
2013-07-18,38.5,24.0,31.25,0.05,1199.0
2013-07-19,38.0,29.5,33.75,0.0,1304.0
2013-07-20,29.5,26.0,27.75,0.0,1641.0
2013-07-21,36.2,25.0,30.6,0.0,1540.0
2013-07-22,37.5,27.0,32.25,0.0,1480.0
2013-07-23,31.0,25.0,28.0,0.05,1418.0
2013-07-24,35.6,25.5,30.55,0.05,1467.0
2013-07-25,34.5,22.0,28.25,5.0,1507.0
2013-07-26,37.0,23.0,30.0,0.05,1800.0
2013-07-27,37.8,27.5,32.65,0.0,1732.0
2013-07-28,38.5,28.5,33.5,0.0,1846.0
2013-07-29,39.0,29.5,34.25,0.0,2314.0
2013-07-30,32.0,29.0,30.5,10.0,2895.0
2013-07-31,38.0,25.0,31.5,0.0,2630.0
2013-08-01,35.6,27.0,31.3,0.05,2111.0
2013-08-02,32.0,26.5,29.25,10.0,1953.0
2013-08-03,32.0,24.0,28.0,0.05,2030.0
2013-08-04,37.0,25.8,31.4,0.0,1860.0
2013-08-05,38.0,26.7,32.35,0.0,1761.0
2013-08-06,37.5,28.0,32.75,0.0,1742.0
2013-08-07,33.0,27.0,30.0,0.05,1711.0
2013-08-08,35.0,27.0,31.0,0.0,2086.0
2013-08-09,38.0,28.0,33.0,0.0,2346.0
2013-08-10,34.0,27.0,30.5,0.0,2982.0
2013-08-11,34.0,24.5,29.25,1.4,2101.0
2013-08-12,35.2,24.4,29.8,0.0,1568.0
2013-08-13,27.0,21.8,24.4,5.0,1510.0
2013-08-14,31.0,22.0,26.5,0.0,1377.0
2013-08-15,34.8,25.2,30.0,0.0,1424.0
2013-08-16,34.3,24.5,29.4,0.0,1067.0
2013-08-17,35.5,25.0,30.25,0.0,968.5
2013-08-18,36.0,25.3,30.65,0.0,955.1
2013-08-19,35.8,26.0,30.9,0.05,916.2
2013-08-20,36.8,23.8,30.299999999999997,0.0,848.2
2013-08-21,33.7,24.0,28.85,0.0,813.9
2013-08-22,36.0,24.0,30.0,0.0,836.8
2013-08-23,37.0,26.0,31.5,0.0,828.9
2013-08-24,37.2,26.6,31.900000000000002,0.0,838.9
2013-08-25,38.0,27.4,32.7,0.0,801.5
2013-08-26,37.6,27.0,32.3,0.0,779.7
2013-08-27,37.6,27.5,32.55,0.0,701.9
2013-08-28,34.0,25.0,29.5,0.0,667.6
2013-08-29,35.5,24.3,29.9,0.0,672.9
2013-08-30,35.2,23.6,29.400000000000002,0.0,618.5
2013-08-31,36.5,25.0,30.75,0.05,593.9
2013-09-01,35.5,23.0,29.25,0.1,608.6
2013-09-02,36.0,24.4,30.2,0.0,748.7
2013-09-03,36.5,24.6,30.55,0.0,680.1
2013-09-04,37.0,24.6,30.8,0.0,660.4
2013-09-05,37.0,25.0,31.0,0.0,656.4
2013-09-06,35.5,24.0,29.75,0.0,711.9
2013-09-07,35.7,25.0,30.35,0.0,792.5
2013-09-08,32.0,26.4,29.2,0.0,708.6
2013-09-09,32.0,24.0,28.0,3.0,704.7
2013-09-10,33.6,24.3,28.950000000000003,0.0,648.3
2013-09-11,34.4,25.0,29.7,0.0,541.8
2013-09-12,34.7,25.6,30.150000000000002,0.05,502.7
2013-09-13,34.0,23.4,28.7,0.0,475.7
2013-09-14,35.0,23.8,29.4,0.0,419.6
2013-09-15,31.8,23.5,27.65,0.0,422.1
2013-09-16,34.0,20.0,27.0,2.0,420.3
2013-09-17,35.0,19.9,27.45,0.0,417.4
2013-09-18,35.5,20.6,28.05,0.0,435.3
2013-09-19,36.0,21.0,28.5,0.0,447.4
2013-09-20,36.0,22.0,29.0,0.0,416.0
2013-09-21,36.0,22.5,29.25,0.0,426.9
2013-09-22,36.0,23.8,29.9,0.0,435.1
2013-09-23,37.0,24.0,30.5,0.0,414.6
2013-09-24,35.8,21.0,28.4,0.1,418.6
2013-09-25,36.5,23.0,29.75,0.0,386.0
2013-09-26,36.0,24.0,30.0,0.0,376.3
2013-09-27,35.4,25.0,30.2,0.0,362.1
2013-09-28,33.7,24.4,29.05,0.0,351.5
2013-09-29,34.4,21.4,27.9,0.0,349.9
2013-09-30,35.0,23.0,29.0,0.0,378.7
2013-10-01,32.5,21.0,26.75,4.0,410.5
2013-10-02,35.0,22.0,28.5,0.0,399.6
2013-10-03,34.7,20.0,27.35,0.0,388.1
2013-10-04,35.0,23.0,29.0,0.0,407.3
2013-10-05,34.0,24.0,29.0,0.0,426.9
2013-10-06,35.0,23.5,29.25,0.0,425.1
2013-10-07,35.0,23.3,29.15,0.0,456.6
2013-10-08,35.0,23.0,29.0,0.0,400.2
2013-10-09,35.0,23.5,29.25,0.0,379.7
2013-10-10,33.2,24.0,28.6,0.0,355.2
2013-10-11,34.0,19.6,26.8,0.0,358.1
2013-10-12,31.5,20.8,26.15,0.0,351.4
2013-10-13,32.0,19.5,25.75,0.0,292.7
2013-10-14,32.0,17.0,24.5,3.0,267.8
2013-10-15,32.8,17.0,24.9,0.0,260.8
2013-10-16,33.0,18.0,25.5,1.0,277.9
2013-10-17,27.5,17.5,22.5,0.0,275.2
2013-10-18,33.5,11.0,22.25,0.0,291.3
2013-10-19,31.8,12.5,22.15,0.0,237.9
2013-10-20,32.2,12.0,22.1,0.0,237.9
2013-10-21,31.5,14.0,22.75,0.0,253.6
2013-10-22,29.3,14.3,21.8,0.0,263.0
2013-10-23,28.5,16.0,22.25,0.0,265.2
2013-10-24,31.0,16.5,23.75,0.0,261.2
2013-10-25,25.5,15.0,20.25,0.0,289.0
2013-10-26,28.5,14.5,21.5,0.0,261.1
2013-10-27,29.0,15.0,22.0,0.0,321.0
2013-10-28,28.7,12.3,20.5,0.0,320.0
2013-10-29,27.4,12.5,19.95,0.05,356.0
2013-10-30,18.5,14.4,16.45,9.6,288.0
2013-10-31,25.5,11.0,18.25,0.0,288.9
2013-11-01,26.3,12.0,19.15,0.0,252.2
2013-11-02,27.2,11.5,19.35,0.0,275.1
2013-11-03,27.8,8.2,18.0,0.0,271.0
2013-11-04,25.0,8.0,16.5,0.0,259.6
2013-11-05,22.5,12.0,17.25,0.0,247.3
2013-11-06,17.0,13.2,15.1,2.0,246.8
2013-11-07,14.6,12.5,13.55,16.0,307.8
2013-11-08,18.0,9.4,13.7,9.0,439.6
2013-11-09,22.6,8.4,15.5,0.0,378.1
2013-11-10,21.5,9.0,15.25,0.0,330.7
2013-11-11,25.8,8.7,17.25,0.0,338.3
2013-11-12,23.0,7.8,15.4,0.0,326.4
2013-11-13,22.0,9.0,15.5,0.0,295.0
2013-11-14,25.0,9.0,17.0,0.0,296.0
2013-11-15,27.2,6.6,16.9,0.0,274.0
2013-11-16,25.0,5.6,15.3,0.0,270.5
2013-11-17,25.5,6.0,15.75,0.0,271.6
2013-11-18,26.8,6.0,16.4,0.0,277.2
2013-11-19,26.5,7.0,16.75,0.0,277.7
2013-11-20,26.5,7.0,16.75,0.0,273.0
2013-11-21,26.0,7.0,16.5,0.0,268.0
2013-11-22,24.4,7.2,15.799999999999999,0.0,268.2
2013-11-23,22.0,8.3,15.15,0.0,277.5
2013-11-24,26.4,9.0,17.7,0.0,284.8
2013-11-25,25.3,9.0,17.15,0.0,281.3
2013-11-26,27.0,8.2,17.6,0.0,268.7
2013-11-27,23.5,8.0,15.75,0.0,255.7
2013-11-28,25.0,7.0,16.0,0.0,230.7
2013-11-29,26.8,6.0,16.4,0.0,218.6
2013-11-30,27.0,5.0,16.0,0.0,242.2
2013-12-01,23.0,5.5,14.25,0.0,224.7
2013-12-02,18.5,9.5,14.0,0.0,228.7
2013-12-03,22.0,6.0,14.0,0.0,224.2
2013-12-04,25.0,6.0,15.5,0.0,227.9
2013-12-05,22.5,7.4,14.95,0.0,225.7
2013-12-06,27.0,7.5,17.25,0.0,233.2
2013-12-07,22.0,8.0,15.0,0.0,201.5
2013-12-08,24.5,9.0,16.75,0.0,216.8
2013-12-09,24.0,7.0,15.5,0.0,220.2
2013-12-10,22.2,7.0,14.6,0.0,216.2
2013-12-11,18.0,8.0,13.0,1.0,226.6
2013-12-12,22.0,5.0,13.5,0.05,234.3
2013-12-13,25.7,5.4,15.55,0.0,236.3
2013-12-14,28.0,7.0,17.5,0.0,237.1
2013-12-15,19.0,6.5,12.75,0.0,242.6
2013-12-16,19.5,5.0,12.25,0.0,189.0
2013-12-17,21.0,6.0,13.5,0.0,165.9
2013-12-18,21.0,6.0,13.5,0.0,181.1
2013-12-19,20.0,5.5,12.75,0.0,187.7
2013-12-20,20.0,4.0,12.0,0.0,185.9
2013-12-21,16.0,2.0,9.0,0.0,188.4
2013-12-22,16.3,6.0,11.15,0.0,191.9
2013-12-23,19.5,4.4,11.95,0.0,194.3
2013-12-24,18.0,2.0,10.0,0.0,191.3
2013-12-25,21.3,2.0,11.65,0.0,195.9
2013-12-26,21.0,0.3,10.65,0.0,200.3
2013-12-27,16.5,1.0,8.75,0.0,202.3
2013-12-28,15.0,2.5,8.75,0.0,195.8
2013-12-29,15.5,2.0,8.75,0.0,198.1
2013-12-30,15.0,0.3,7.65,0.0,203.6
2013-12-31,15.0,0.0,7.5,0.0,195.8
2014-01-01,17.0,0.0,8.5,0.0,207.7
2014-01-02,20.0,0.3,10.15,0.0,218.0
2014-01-03,22.0,0.0,11.0,0.0,223.7
2014-01-04,23.5,2.0,12.75,0.0,205.1
2014-01-05,18.0,1.8,9.9,0.0,205.7
2014-01-06,20.2,0.3,10.25,0.0,206.7
2014-01-07,18.0,0.0,9.0,0.0,208.7
2014-01-08,11.3,1.5,6.4,0.0,239.0
2014-01-09,17.3,1.5,9.4,5.2,251.9
2014-01-10,19.0,1.5,10.25,0.0,270.9
2014-01-11,21.0,1.6,11.3,0.0,321.4
2014-01-12,18.0,1.7,9.85,0.0,290.2
2014-01-13,21.0,2.0,11.5,0.0,256.9
2014-01-14,22.1,3.0,12.55,0.05,243.0
2014-01-15,24.3,5.0,14.65,0.0,261.9
2014-01-16,20.0,4.0,12.0,0.0,242.7
2014-01-17,19.0,5.0,12.0,0.0,242.3
2014-01-18,20.2,3.3,11.75,0.0,232.6
2014-01-19,20.0,3.5,11.75,0.0,239.3
2014-01-20,21.0,2.8,11.9,0.0,267.0
2014-01-21,21.0,2.8,11.9,0.0,256.8
2014-01-22,19.0,5.0,12.0,0.0,259.8
2014-01-23,18.4,4.0,11.2,0.0,260.3
2014-01-24,23.7,4.0,13.85,0.0,258.4
2014-01-25,24.0,5.0,14.5,0.0,260.0
2014-01-26,25.0,5.3,15.15,0.0,238.1
2014-01-27,25.0,5.0,15.0,0.0,260.9
2014-01-28,23.4,5.0,14.2,0.0,249.1
2014-01-29,24.3,4.0,14.15,0.0,243.4
2014-01-30,21.5,4.0,12.75,0.0,239.6
2014-01-31,23.0,5.0,14.0,0.0,240.0
2014-02-01,22.2,7.2,14.7,0.05,237.8
2014-02-02,19.5,12.0,15.75,0.05,271.5
2014-02-03,15.9,12.0,13.95,4.0,297.0
2014-02-04,16.5,7.0,11.75,13.0,403.0
2014-02-05,18.0,7.8,12.9,0.0,367.6
2014-02-06,12.0,6.3,9.15,0.05,325.7
2014-02-07,18.0,4.5,11.25,16.0,329.5
2014-02-08,19.0,2.0,10.5,0.0,356.7
2014-02-09,21.0,3.5,12.25,0.0,318.1
2014-02-10,20.0,3.5,11.75,0.0,310.5
2014-02-11,20.1,4.8,12.450000000000001,0.0,311.9
2014-02-12,21.2,4.0,12.6,0.0,304.6
2014-02-13,21.8,3.0,12.4,0.0,297.0
2014-02-14,19.0,3.5,11.25,0.0,301.1
2014-02-15,20.5,4.0,12.25,0.0,284.7
2014-02-16,19.4,5.0,12.2,0.0,291.8
2014-02-17,23.2,4.0,13.6,0.0,279.8
2014-02-18,24.6,3.0,13.8,0.0,263.5
2014-02-19,21.0,4.0,12.5,0.0,271.9
2014-02-20,20.0,9.0,14.5,2.6,252.4
2014-02-21,15.4,10.0,12.7,0.05,245.0
2014-02-22,20.0,6.0,13.0,3.0,221.3
2014-02-23,23.0,6.4,14.7,0.0,253.2
2014-02-24,24.8,7.4,16.1,0.0,247.5
2014-02-25,25.4,7.0,16.2,0.0,242.3
2014-02-26,17.0,6.7,11.85,0.05,235.5
2014-02-27,20.4,10.0,15.2,2.0,243.1
2014-02-28,23.5,8.5,16.0,0.05,250.9
2014-03-01,22.0,8.5,15.25,0.0,259.3
2014-03-02,22.4,7.0,14.7,0.0,239.1
2014-03-03,15.6,7.0,11.3,6.0,233.8
2014-03-04,19.8,9.7,14.75,8.0,259.0
2014-03-05,21.5,7.0,14.25,0.0,247.4
2014-03-06,23.0,7.0,15.0,0.0,291.1
2014-03-07,25.0,8.2,16.6,0.05,262.9
2014-03-08,26.2,9.0,17.6,0.0,231.0
2014-03-09,24.7,10.0,17.35,0.05,222.4
2014-03-10,14.0,9.6,11.8,10.0,200.1
2014-03-11,11.3,7.8,9.55,23.0,313.9
2014-03-12,21.0,4.6,12.8,3.0,438.3
2014-03-13,25.5,5.5,15.5,0.0,368.0
2014-03-14,25.0,10.0,17.5,0.0,311.5
2014-03-15,22.6,12.0,17.3,0.05,282.4
2014-03-16,26.0,14.0,20.0,0.05,315.0
2014-03-17,19.4,14.6,17.0,0.05,605.4
2014-03-18,22.5,10.8,16.65,8.5,2036.0
2014-03-19,26.8,10.7,18.75,0.0,1586.0
2014-03-20,28.0,12.0,20.0,0.0,982.8
2014-03-21,23.0,13.0,18.0,6.0,739.8
2014-03-22,27.0,11.5,19.25,0.0,703.8
2014-03-23,21.0,13.0,17.0,0.0,674.4
2014-03-24,16.4,12.7,14.549999999999999,32.0,765.8
2014-03-25,17.3,12.5,14.9,11.0,1280.0
2014-03-26,25.5,10.0,17.75,1.2,1179.0
2014-03-27,26.5,11.0,18.75,0.0,918.1
2014-03-28,17.4,12.8,15.1,3.0,788.8
2014-03-29,25.0,11.0,18.0,8.0,778.5
2014-03-30,29.0,12.0,20.5,0.0,718.8
2014-03-31,31.0,11.4,21.2,0.0,655.1
2014-04-01,30.0,12.0,21.0,0.0,649.3
2014-04-02,18.7,13.9,16.3,1.2,725.8
2014-04-03,26.0,9.9,17.95,18.0,851.3
2014-04-04,27.8,12.0,19.9,0.05,840.3
2014-04-05,26.0,17.7,21.85,0.05,829.4
2014-04-06,21.5,16.0,18.75,4.5,1064.0
2014-04-07,27.9,13.0,20.45,22.0,1928.0
2014-04-08,29.0,13.0,21.0,0.0,1582.0
2014-04-09,30.6,12.2,21.4,0.0,1245.0
2014-04-10,32.0,13.0,22.5,0.0,1026.0
2014-04-11,32.4,16.2,24.299999999999997,0.05,927.5
2014-04-12,31.4,16.5,23.95,0.05,875.6
2014-04-13,30.4,15.0,22.7,0.05,911.7
2014-04-14,30.3,14.7,22.5,0.0,868.3
2014-04-15,30.6,15.8,23.200000000000003,0.0,786.1
2014-04-16,29.2,18.0,23.6,0.05,718.0
2014-04-17,28.5,16.6,22.55,0.05,757.9
2014-04-18,22.0,16.5,19.25,1.0,866.0
2014-04-19,25.1,12.0,18.55,6.3,974.5
2014-04-20,27.5,13.5,20.5,0.0,768.7
2014-04-21,29.0,16.1,22.55,0.0,756.1
2014-04-22,32.5,15.5,24.0,0.05,801.1
2014-04-23,33.9,16.0,24.95,0.0,795.0
2014-04-24,32.6,17.0,24.8,0.0,817.4
2014-04-25,31.3,18.7,25.0,1.8,977.6
2014-04-26,35.0,16.9,25.95,0.05,1220.0
2014-04-27,36.0,17.6,26.8,0.0,1277.0
2014-04-28,37.7,18.5,28.1,0.0,1247.0
2014-04-29,37.8,19.0,28.4,0.0,1277.0
2014-04-30,38.0,23.0,30.5,0.0,1331.0
2014-05-01,39.6,20.9,30.25,0.0,1590.0
2014-05-02,39.0,22.2,30.6,0.0,1865.0
2014-05-03,36.7,24.5,30.6,0.05,1914.0
2014-05-04,32.0,21.5,26.75,0.0,2080.0
2014-05-05,32.3,20.0,26.15,1.7,2255.0
2014-05-06,36.0,20.8,28.4,0.0,2184.0
2014-05-07,36.0,20.5,28.25,0.0,2038.0
2014-05-08,26.4,19.5,22.95,6.0,2200.0
2014-05-09,35.6,19.0,27.3,1.0,2275.0
2014-05-10,36.0,20.0,28.0,0.0,2138.0
2014-05-11,31.0,20.6,25.8,0.3,2112.0
2014-05-12,25.0,19.0,22.0,2.0,2073.0
2014-05-13,26.8,14.5,20.65,0.8,2180.0
2014-05-14,31.0,15.5,23.25,0.05,2057.0
2014-05-15,33.0,16.0,24.5,0.0,1700.0
2014-05-16,34.7,18.0,26.35,0.0,1375.0
2014-05-17,29.7,21.0,25.35,2.0,1271.0
2014-05-18,33.4,19.0,26.2,0.05,1475.0
2014-05-19,32.9,19.0,25.95,0.0,1792.0
2014-05-20,35.6,20.0,27.8,0.0,1831.0
2014-05-21,35.6,18.8,27.200000000000003,0.0,1729.0
2014-05-22,37.6,20.4,29.0,0.0,1539.0
2014-05-23,39.0,20.0,29.5,0.0,1495.0
2014-05-24,38.0,19.0,28.5,0.0,1453.0
2014-05-25,38.0,21.0,29.5,0.0,1432.0
2014-05-26,36.6,19.0,27.8,0.0,1483.0
2014-05-27,39.4,21.5,30.45,0.0,1405.0
2014-05-28,40.8,21.8,31.299999999999997,0.0,1463.0
2014-05-29,40.8,23.0,31.9,0.0,1678.0
2014-05-30,38.5,25.0,31.75,2.2,1949.0
2014-05-31,31.0,22.5,26.75,0.6,2122.0
2014-06-01,34.0,17.4,25.7,25.6,1973.0
2014-06-02,35.6,19.5,27.55,0.0,1697.0
2014-06-03,38.0,21.5,29.75,0.0,1625.0
2014-06-04,40.1,22.3,31.200000000000003,0.0,1601.0
2014-06-05,41.0,24.2,32.6,0.0,1741.0
2014-06-06,41.8,23.0,32.4,0.0,1898.0
2014-06-07,42.9,24.0,33.45,0.0,1944.0
2014-06-08,43.3,25.3,34.3,0.0,2114.0
2014-06-09,43.0,27.0,35.0,0.0,2131.0
2014-06-10,45.0,24.0,34.5,0.0,2112.0
2014-06-11,43.6,21.6,32.6,0.0,2064.0
2014-06-12,42.0,24.0,33.0,0.0,2062.0
2014-06-13,43.4,23.0,33.2,0.0,1941.0
2014-06-14,44.6,24.0,34.3,0.0,2057.0
2014-06-15,43.0,24.7,33.85,0.0,2256.0
2014-06-16,43.0,27.3,35.15,0.0,2497.0
2014-06-17,40.0,26.5,33.25,2.2,2828.0
2014-06-18,38.6,26.0,32.3,0.0,3037.0
2014-06-19,40.0,26.0,33.0,0.0,3160.0
2014-06-20,43.0,27.6,35.3,0.0,3077.0
2014-06-21,42.5,24.5,33.5,0.0,2743.0
2014-06-22,43.0,24.0,33.5,0.0,2498.0
2014-06-23,39.0,24.2,31.6,0.0,2340.0
2014-06-24,39.5,25.0,32.25,0.0,2268.0
2014-06-25,40.0,27.0,33.5,0.0,2263.0
2014-06-26,39.2,25.5,32.35,0.0,2307.0
2014-06-27,40.8,26.5,33.65,0.0,2286.0
2014-06-28,43.0,27.6,35.3,0.0,2255.0
2014-06-29,41.0,27.0,34.0,0.0,2311.0
2014-06-30,41.3,27.5,34.4,0.0,2406.0
2014-07-01,39.0,27.0,33.0,0.0,2357.0
2014-07-02,36.5,26.0,31.25,0.0,2485.0
2014-07-03,34.6,22.0,28.3,19.3,2837.0
2014-07-04,35.2,23.3,29.25,0.0,2880.0
2014-07-05,37.0,25.5,31.25,0.0,2626.0
2014-07-06,38.0,25.6,31.8,0.6,2356.0
2014-07-07,40.5,24.0,32.25,0.0,2066.0
2014-07-08,41.2,25.0,33.1,0.0,1920.0
2014-07-09,40.5,24.5,32.5,0.0,1852.0
2014-07-10,40.5,26.0,33.25,0.0,1918.0
2014-07-11,42.0,27.5,34.75,0.0,1958.0
2014-07-12,41.0,28.5,34.75,0.0,1949.0
2014-07-13,41.5,29.0,35.25,0.0,1936.0
2014-07-14,41.0,28.0,34.5,0.0,1921.0
2014-07-15,41.0,29.0,35.0,0.0,1896.0
2014-07-16,38.5,28.4,33.45,0.0,1843.0
2014-07-17,30.0,23.0,26.5,6.0,2126.0
2014-07-18,37.5,21.0,29.25,11.0,2217.0
2014-07-19,38.7,26.0,32.35,0.0,2118.0
2014-07-20,39.0,26.5,32.75,0.0,1827.0
2014-07-21,41.3,29.0,35.15,0.0,1686.0
2014-07-22,41.0,29.0,35.0,0.0,1578.0
2014-07-23,41.2,29.5,35.35,0.0,1506.0
2014-07-24,36.0,29.5,32.75,0.0,1478.0
2014-07-25,28.5,27.0,27.75,0.05,1681.0
2014-07-26,30.0,26.6,28.3,0.05,1891.0
2014-07-27,31.0,26.5,28.75,0.2,1916.0
2014-07-28,35.5,26.0,30.75,2.3,1873.0
2014-07-29,33.7,25.0,29.35,9.0,1986.0
2014-07-30,36.0,25.3,30.65,0.0,1879.0
2014-07-31,37.5,28.5,33.0,0.0,1795.0
2014-08-01,35.6,28.5,32.05,0.0,1654.0
2014-08-02,35.6,26.0,30.8,0.05,1562.0
2014-08-03,38.0,27.5,32.75,0.05,1591.0
2014-08-04,40.0,26.0,33.0,0.0,1427.0
2014-08-05,39.0,30.0,34.5,0.0,1321.0
2014-08-06,40.0,27.5,33.75,0.05,1157.0
2014-08-07,39.0,29.0,34.0,0.0,1124.0
2014-08-08,38.9,26.9,32.9,0.0,1138.0
2014-08-09,35.5,24.5,30.0,0.0,1237.0
2014-08-10,38.0,25.5,31.75,0.0,1369.0
2014-08-11,39.6,27.3,33.45,0.0,1209.0
2014-08-12,38.0,28.4,33.2,0.0,1140.0
2014-08-13,38.0,29.0,33.5,0.0,1078.0
2014-08-14,39.2,28.0,33.6,0.0,1078.0
2014-08-15,36.6,29.0,32.8,0.0,1090.0
2014-08-16,26.3,20.4,23.35,45.0,1227.0
2014-08-17,34.0,23.0,28.5,0.05,1425.0
2014-08-18,37.5,25.0,31.25,0.0,1294.0
2014-08-19,37.8,24.0,30.9,0.0,954.7
2014-08-20,37.0,26.0,31.5,0.0,761.9
2014-08-21,38.2,28.1,33.150000000000006,0.0,674.8
2014-08-22,36.0,20.6,28.3,16.0,695.0
2014-08-23,35.2,24.5,29.85,0.0,673.0
2014-08-24,36.5,24.0,30.25,0.0,678.2
2014-08-25,36.0,27.5,31.75,0.05,666.8
2014-08-26,36.3,24.8,30.549999999999997,0.0,683.7
2014-08-27,36.5,25.1,30.8,0.0,705.5
2014-08-28,37.2,24.2,30.700000000000003,0.0,731.6
2014-08-29,36.5,23.7,30.1,0.0,665.5
2014-08-30,37.5,24.0,30.75,0.05,552.2
2014-08-31,38.3,24.5,31.4,0.0,526.1
2014-09-01,34.0,24.0,29.0,0.0,509.9
2014-09-02,35.3,23.0,29.15,0.0,493.2
2014-09-03,35.0,24.0,29.5,0.0,506.6
2014-09-04,35.0,24.0,29.5,0.0,504.4
2014-09-05,33.0,23.5,28.25,0.0,517.8
2014-09-06,36.3,24.5,30.4,0.0,486.7
2014-09-07,36.5,25.0,30.75,0.0,476.0
2014-09-08,37.6,23.5,30.55,1.0,461.3
2014-09-09,37.0,25.0,31.0,0.0,480.5
2014-09-10,37.0,22.6,29.8,0.0,444.4
2014-09-11,37.0,25.0,31.0,0.0,426.4
2014-09-12,34.4,23.0,28.7,0.0,397.7
2014-09-13,35.6,23.5,29.55,0.0,394.8
2014-09-14,34.0,24.0,29.0,0.0,389.7
2014-09-15,35.7,22.3,29.0,0.0,386.7
2014-09-16,36.0,23.3,29.65,0.0,385.3
2014-09-17,36.5,24.0,30.25,0.0,384.2
2014-09-18,36.4,26.0,31.2,0.0,380.1
2014-09-19,36.8,26.6,31.7,0.0,391.7
2014-09-20,37.0,26.6,31.8,0.0,405.3
2014-09-21,35.5,23.9,29.7,0.0,423.4
2014-09-22,36.5,23.8,30.15,0.0,426.6
2014-09-23,37.0,25.0,31.0,0.0,405.3
2014-09-24,35.0,24.0,29.5,0.0,405.1
2014-09-25,33.5,23.0,28.25,0.05,445.9
2014-09-26,35.5,22.0,28.75,0.0,451.5
2014-09-27,35.0,23.2,29.1,0.0,419.2
2014-09-28,33.3,20.0,26.65,14.0,448.1
2014-09-29,34.5,23.0,28.75,0.0,425.1
2014-09-30,34.3,20.0,27.15,0.0,385.7
2014-10-01,34.5,25.0,29.75,0.0,380.6
2014-10-02,34.5,25.0,29.75,0.0,381.5
2014-10-03,35.0,25.2,30.1,0.0,380.0
2014-10-04,35.3,25.3,30.299999999999997,0.0,376.0
2014-10-05,36.0,24.0,30.0,0.0,368.4
2014-10-06,33.5,23.0,28.25,0.05,395.8
2014-10-07,32.5,22.6,27.55,0.0,487.7
2014-10-08,26.8,21.0,23.9,4.0,431.5
2014-10-09,30.0,15.3,22.65,0.0,413.3
2014-10-10,32.0,16.0,24.0,0.0,368.2
