,Maximum_Temperature,Minimun_Temperature,Average_Temperature,Rainfall,water_Discharge,Month_sin,Month_cos,Day_sin,Day_cos
232,36.8,27.8,32.3,0.0,1153.0,-0.8660254037844385,-0.5000000000000004,-0.8978045395707417,-0.44039415155763423
233,31.7,27.4,29.55,0.0,1228.0,-0.8660254037844385,-0.5000000000000004,-0.9680771188662041,-0.2506525322587213
234,30.0,23.8,26.9,59.0,1402.0,-0.8660254037844385,-0.5000000000000004,-0.9987165071710528,-0.05064916883871355
235,35.5,24.0,29.75,0.0,1332.0,-0.8660254037844385,-0.5000000000000004,-0.9884683243281114,0.15142777750457667
236,34.0,25.2,29.6,0.0,1369.0,-0.8660254037844385,-0.5000000000000004,-0.9377521321470804,0.3473052528448203
237,31.5,24.6,28.05,6.0,1243.0,-0.8660254037844385,-0.5000000000000004,-0.8486442574947509,0.5289640103269624
238,34.8,25.3,30.05,0.1,1207.0,-0.8660254037844385,-0.5000000000000004,-0.72479278722912,0.6889669190756865
239,34.2,21.3,27.75,21.0,1176.0,-0.8660254037844385,-0.5000000000000004,-0.5712682150947924,0.8207634412072763
240,36.5,23.5,30.0,0.0,1046.0,-0.8660254037844385,-0.5000000000000004,-0.3943558551133187,0.9189578116202306
241,37.0,26.2,31.6,0.0,1018.0,-0.8660254037844385,-0.5000000000000004,-0.20129852008866114,0.9795299412524943
242,36.4,27.0,31.7,0.0,968.3,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0
243,36.0,27.0,31.5,0.0,966.4,-1.0,-1.8369701987210297e-16,0.20129852008866006,0.9795299412524945
244,32.0,27.0,29.5,0.0,1091.0,-1.0,-1.8369701987210297e-16,0.39435585511331855,0.9189578116202306
245,29.0,25.5,27.25,0.0,1068.0,-1.0,-1.8369701987210297e-16,0.5712682150947923,0.8207634412072763
246,33.0,22.5,27.75,26.2,988.0,-1.0,-1.8369701987210297e-16,0.72479278722912,0.6889669190756866
247,32.5,25.0,28.75,0.05,1122.0,-1.0,-1.8369701987210297e-16,0.8486442574947509,0.5289640103269624
248,31.0,20.5,25.75,39.0,1404.0,-1.0,-1.8369701987210297e-16,0.9377521321470804,0.3473052528448203
249,26.0,22.4,24.2,2.0,1260.0,-1.0,-1.8369701987210297e-16,0.9884683243281114,0.1514277775045767
250,30.3,21.5,25.9,32.4,1306.0,-1.0,-1.8369701987210297e-16,0.9987165071710528,-0.05064916883871264
251,32.0,22.0,27.0,0.4,1130.0,-1.0,-1.8369701987210297e-16,0.9680771188662043,-0.2506525322587204
252,30.5,24.0,27.25,0.0,1025.0,-1.0,-1.8369701987210297e-16,0.8978045395707416,-0.4403941515576344
253,32.0,24.5,28.25,0.4,997.9,-1.0,-1.8369701987210297e-16,0.7907757369376989,-0.6121059825476626
254,35.0,25.0,30.0,0.0,967.5,-1.0,-1.8369701987210297e-16,0.6513724827222223,-0.758758122692791
255,35.5,25.6,30.55,0.0,971.8,-1.0,-1.8369701987210297e-16,0.48530196253108104,-0.8743466161445821
256,33.0,24.8,28.9,0.0,1002.0,-1.0,-1.8369701987210297e-16,0.29936312297335804,-0.9541392564000488
257,35.0,26.0,30.5,0.0,1080.0,-1.0,-1.8369701987210297e-16,0.10116832198743272,-0.994869323391895
258,31.5,20.8,26.15,12.0,1069.0,-1.0,-1.8369701987210297e-16,-0.10116832198743204,-0.9948693233918952
259,25.0,22.0,23.5,0.2,1230.0,-1.0,-1.8369701987210297e-16,-0.2993631229733582,-0.9541392564000488
260,30.5,19.0,24.75,0.05,1169.0,-1.0,-1.8369701987210297e-16,-0.4853019625310808,-0.8743466161445822
261,33.0,20.0,26.5,0.0,1018.0,-1.0,-1.8369701987210297e-16,-0.651372482722222,-0.7587581226927911
262,33.0,21.0,27.0,0.0,917.9,-1.0,-1.8369701987210297e-16,-0.7907757369376986,-0.6121059825476627
263,33.3,21.5,27.4,0.0,706.5,-1.0,-1.8369701987210297e-16,-0.8978045395707417,-0.44039415155763423
264,32.2,22.0,27.1,0.0,636.8,-1.0,-1.8369701987210297e-16,-0.9680771188662041,-0.2506525322587213
265,33.2,20.5,26.85,0.0,548.0,-1.0,-1.8369701987210297e-16,-0.9987165071710528,-0.05064916883871355
266,33.7,21.1,27.4,0.0,517.6,-1.0,-1.8369701987210297e-16,-0.9884683243281114,0.15142777750457667
267,33.5,21.7,27.6,0.0,523.2,-1.0,-1.8369701987210297e-16,-0.9377521321470804,0.3473052528448203
268,32.3,19.8,26.05,2.0,497.8,-1.0,-1.8369701987210297e-16,-0.8486442574947509,0.5289640103269624
269,34.6,18.0,26.3,0.0,430.3,-1.0,-1.8369701987210297e-16,-0.72479278722912,0.6889669190756865
270,35.8,18.0,26.9,0.0,395.1,-1.0,-1.8369701987210297e-16,-0.5712682150947924,0.8207634412072763
271,34.3,18.3,26.3,0.0,395.1,-1.0,-1.8369701987210297e-16,-0.3943558551133187,0.9189578116202306
272,35.3,19.5,27.4,0.0,387.3,-1.0,-1.8369701987210297e-16,-0.20129852008866114,0.9795299412524943
273,35.0,18.0,26.5,0.0,353.9,-0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945
274,34.0,19.0,26.5,0.0,343.9,-0.8660254037844386,0.5000000000000001,0.39435585511331855,0.9189578116202306
275,33.2,19.7,26.450000000000003,0.0,338.1,-0.8660254037844386,0.5000000000000001,0.5712682150947923,0.8207634412072763
276,33.5,19.0,26.25,0.0,321.5,-0.8660254037844386,0.5000000000000001,0.72479278722912,0.6889669190756866
277,34.0,19.0,26.5,0.0,288.1,-0.8660254037844386,0.5000000000000001,0.8486442574947509,0.5289640103269624
278,33.0,18.8,25.9,0.0,271.9,-0.8660254037844386,0.5000000000000001,0.9377521321470804,0.3473052528448203
279,33.2,19.0,26.1,0.0,289.7,-0.8660254037844386,0.5000000000000001,0.9884683243281114,0.1514277775045767
280,32.5,18.2,25.35,0.0,273.4,-0.8660254037844386,0.5000000000000001,0.9987165071710528,-0.05064916883871264
281,31.4,18.0,24.7,0.0,277.2,-0.8660254037844386,0.5000000000000001,0.9680771188662043,-0.2506525322587204
282,32.0,18.4,25.2,0.0,297.8,-0.8660254037844386,0.5000000000000001,0.8978045395707416,-0.4403941515576344
283,32.5,16.4,24.45,0.0,288.2,-0.8660254037844386,0.5000000000000001,0.7907757369376989,-0.6121059825476626
284,31.8,16.5,24.15,0.0,280.7,-0.8660254037844386,0.5000000000000001,0.6513724827222223,-0.758758122692791
285,30.9,17.0,23.95,0.0,283.4,-0.8660254037844386,0.5000000000000001,0.48530196253108104,-0.8743466161445821
286,30.5,17.2,23.85,0.0,264.6,-0.8660254037844386,0.5000000000000001,0.29936312297335804,-0.9541392564000488
287,19.7,18.0,18.85,0.05,323.1,-0.8660254037844386,0.5000000000000001,0.10116832198743272,-0.994869323391895
288,28.5,14.1,21.3,4.1,292.7,-0.8660254037844386,0.5000000000000001,-0.10116832198743204,-0.9948693233918952
289,29.5,14.0,21.75,0.0,301.1,-0.8660254037844386,0.5000000000000001,-0.2993631229733582,-0.9541392564000488
290,29.9,14.0,21.95,0.0,320.1,-0.8660254037844386,0.5000000000000001,-0.4853019625310808,-0.8743466161445822
291,25.0,15.0,20.0,0.0,338.1,-0.8660254037844386,0.5000000000000001,-0.651372482722222,-0.7587581226927911
292,26.0,15.4,20.7,9.0,328.0,-0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627
293,27.7,14.8,21.25,1.0,302.6,-0.8660254037844386,0.5000000000000001,-0.8978045395707417,-0.44039415155763423
294,28.0,13.0,20.5,0.0,316.4,-0.8660254037844386,0.5000000000000001,-0.9680771188662041,-0.2506525322587213
295,28.0,13.5,20.75,0.0,337.3,-0.8660254037844386,0.5000000000000001,-0.9987165071710528,-0.05064916883871355
296,25.5,10.9,18.2,0.0,344.8,-0.8660254037844386,0.5000000000000001,-0.9884683243281114,0.15142777750457667
297,27.5,11.4,19.45,0.0,319.2,-0.8660254037844386,0.5000000000000001,-0.9377521321470804,0.3473052528448203
298,27.0,11.5,19.25,0.0,310.0,-0.8660254037844386,0.5000000000000001,-0.8486442574947509,0.5289640103269624
299,27.2,11.0,19.1,0.0,267.1,-0.8660254037844386,0.5000000000000001,-0.72479278722912,0.6889669190756865
300,27.8,11.3,19.55,0.0,290.0,-0.8660254037844386,0.5000000000000001,-0.5712682150947924,0.8207634412072763
301,29.2,13.2,21.2,0.0,399.1,-0.8660254037844386,0.5000000000000001,-0.3943558551133187,0.9189578116202306
302,29.2,13.5,21.35,0.0,390.0,-0.8660254037844386,0.5000000000000001,-0.20129852008866114,0.9795299412524943
303,28.2,13.4,20.8,0.0,272.1,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0
304,29.0,14.0,21.5,0.0,273.9,-0.5000000000000004,0.8660254037844384,0.20129852008866006,0.9795299412524945
305,27.0,14.0,20.5,0.0,271.8,-0.5000000000000004,0.8660254037844384,0.39435585511331855,0.9189578116202306
306,29.0,13.5,21.25,0.05,288.0,-0.5000000000000004,0.8660254037844384,0.5712682150947923,0.8207634412072763
307,28.5,11.7,20.1,0.0,281.0,-0.5000000000000004,0.8660254037844384,0.72479278722912,0.6889669190756866
308,26.6,11.8,19.200000000000003,0.0,275.0,-0.5000000000000004,0.8660254037844384,0.8486442574947509,0.5289640103269624
309,26.6,11.0,18.8,0.0,249.1,-0.5000000000000004,0.8660254037844384,0.9377521321470804,0.3473052528448203
310,26.7,10.9,18.8,0.0,254.8,-0.5000000000000004,0.8660254037844384,0.9884683243281114,0.1514277775045767
311,26.5,11.4,18.95,0.0,252.2,-0.5000000000000004,0.8660254037844384,0.9987165071710528,-0.05064916883871264
312,26.7,11.0,18.85,0.0,270.2,-0.5000000000000004,0.8660254037844384,0.9680771188662043,-0.2506525322587204
313,25.4,11.0,18.2,0.0,283.1,-0.5000000000000004,0.8660254037844384,0.8978045395707416,-0.4403941515576344
314,25.8,10.4,18.1,0.0,244.5,-0.5000000000000004,0.8660254037844384,0.7907757369376989,-0.6121059825476626
315,23.8,10.0,16.9,0.0,225.0,-0.5000000000000004,0.8660254037844384,0.6513724827222223,-0.758758122692791
316,24.5,10.5,17.5,0.0,223.0,-0.5000000000000004,0.8660254037844384,0.48530196253108104,-0.8743466161445821
317,27.0,10.0,18.5,0.0,210.2,-0.5000000000000004,0.8660254037844384,0.29936312297335804,-0.9541392564000488
318,26.0,9.0,17.5,0.0,214.2,-0.5000000000000004,0.8660254037844384,0.10116832198743272,-0.994869323391895
319,23.7,8.0,15.85,0.0,212.6,-0.5000000000000004,0.8660254037844384,-0.10116832198743204,-0.9948693233918952
320,21.5,9.9,15.7,0.4,210.7,-0.5000000000000004,0.8660254037844384,-0.2993631229733582,-0.9541392564000488
321,25.7,9.6,17.65,0.0,219.6,-0.5000000000000004,0.8660254037844384,-0.4853019625310808,-0.8743466161445822
322,26.0,8.5,17.25,0.0,215.9,-0.5000000000000004,0.8660254037844384,-0.651372482722222,-0.7587581226927911
323,26.7,6.4,16.55,0.0,210.6,-0.5000000000000004,0.8660254037844384,-0.7907757369376986,-0.6121059825476627
324,22.7,7.1,14.9,0.0,223.9,-0.5000000000000004,0.8660254037844384,-0.8978045395707417,-0.44039415155763423
325,26.1,8.5,17.3,0.0,218.3,-0.5000000000000004,0.8660254037844384,-0.9680771188662041,-0.2506525322587213
326,21.0,8.8,14.9,0.0,230.0,-0.5000000000000004,0.8660254037844384,-0.9987165071710528,-0.05064916883871355
327,15.7,9.5,12.6,0.05,219.3,-0.5000000000000004,0.8660254037844384,-0.9884683243281114,0.15142777750457667
328,22.3,4.6,13.45,1.0,245.2,-0.5000000000000004,0.8660254037844384,-0.9377521321470804,0.3473052528448203
329,24.0,5.0,14.5,0.0,219.1,-0.5000000000000004,0.8660254037844384,-0.8486442574947509,0.5289640103269624
330,23.7,4.5,14.1,0.0,230.1,-0.5000000000000004,0.8660254037844384,-0.72479278722912,0.6889669190756865
331,16.5,5.5,11.0,0.0,290.0,-0.5000000000000004,0.8660254037844384,-0.5712682150947924,0.8207634412072763
332,21.7,7.0,14.35,1.3,252.1,-0.5000000000000004,0.8660254037844384,-0.3943558551133187,0.9189578116202306
333,22.0,4.0,13.0,0.0,240.5,-0.5000000000000004,0.8660254037844384,-0.20129852008866114,0.9795299412524943
334,24.0,2.8,13.4,0.0,248.6,-2.4492935982947064e-16,1.0,0.20129852008866006,0.9795299412524945
335,25.0,2.7,13.85,0.0,241.4,-2.4492935982947064e-16,1.0,0.39435585511331855,0.9189578116202306
336,26.3,2.8,14.55,0.0,219.7,-2.4492935982947064e-16,1.0,0.5712682150947923,0.8207634412072763
337,27.5,4.3,15.9,0.0,221.7,-2.4492935982947064e-16,1.0,0.72479278722912,0.6889669190756866
338,26.3,5.5,15.9,0.0,206.7,-2.4492935982947064e-16,1.0,0.8486442574947509,0.5289640103269624
339,24.0,4.5,14.25,0.0,214.4,-2.4492935982947064e-16,1.0,0.9377521321470804,0.3473052528448203
340,26.5,5.0,15.75,0.0,217.8,-2.4492935982947064e-16,1.0,0.9884683243281114,0.1514277775045767
341,26.0,7.3,16.65,0.0,234.6,-2.4492935982947064e-16,1.0,0.9987165071710528,-0.05064916883871264
342,26.8,5.6,16.2,0.0,243.6,-2.4492935982947064e-16,1.0,0.9680771188662043,-0.2506525322587204
343,22.0,6.0,14.0,0.0,214.3,-2.4492935982947064e-16,1.0,0.8978045395707416,-0.4403941515576344
344,22.0,7.5,14.75,0.05,208.0,-2.4492935982947064e-16,1.0,0.7907757369376989,-0.6121059825476626
345,16.3,7.0,11.65,0.0,203.3,-2.4492935982947064e-16,1.0,0.6513724827222223,-0.758758122692791
346,11.5,6.7,9.1,8.3,230.3,-2.4492935982947064e-16,1.0,0.48530196253108104,-0.8743466161445821
347,14.3,8.0,11.15,35.8,323.4,-2.4492935982947064e-16,1.0,0.29936312297335804,-0.9541392564000488
348,16.9,7.4,12.15,0.05,336.9,-2.4492935982947064e-16,1.0,0.10116832198743272,-0.994869323391895
349,19.0,5.8,12.4,0.0,332.8,-2.4492935982947064e-16,1.0,-0.10116832198743204,-0.9948693233918952
350,17.5,6.0,11.75,0.0,299.1,-2.4492935982947064e-16,1.0,-0.2993631229733582,-0.9541392564000488
351,19.4,7.0,13.2,0.0,295.8,-2.4492935982947064e-16,1.0,-0.4853019625310808,-0.8743466161445822
352,22.2,7.5,14.85,2.0,282.8,-2.4492935982947064e-16,1.0,-0.651372482722222,-0.7587581226927911
353,21.8,4.5,13.15,0.0,270.6,-2.4492935982947064e-16,1.0,-0.7907757369376986,-0.6121059825476627
354,22.3,3.4,12.85,0.0,261.8,-2.4492935982947064e-16,1.0,-0.8978045395707417,-0.44039415155763423
355,24.0,3.3,13.65,0.0,253.9,-2.4492935982947064e-16,1.0,-0.9680771188662041,-0.2506525322587213
356,19.5,3.4,11.45,0.0,266.8,-2.4492935982947064e-16,1.0,-0.9987165071710528,-0.05064916883871355
357,19.5,3.5,11.5,0.0,243.1,-2.4492935982947064e-16,1.0,-0.9884683243281114,0.15142777750457667
358,22.3,4.0,13.15,0.0,237.0,-2.4492935982947064e-16,1.0,-0.9377521321470804,0.3473052528448203
359,20.0,3.4,11.7,0.0,240.3,-2.4492935982947064e-16,1.0,-0.8486442574947509,0.5289640103269624
360,14.2,5.0,9.6,0.0,235.1,-2.4492935982947064e-16,1.0,-0.72479278722912,0.6889669190756865
361,10.5,8.5,9.5,11.0,387.2,-2.4492935982947064e-16,1.0,-0.5712682150947924,0.8207634412072763
362,13.6,5.0,9.3,20.4,367.0,-2.4492935982947064e-16,1.0,-0.3943558551133187,0.9189578116202306
363,18.9,3.7,11.3,0.0,345.6,-2.4492935982947064e-16,1.0,-0.20129852008866114,0.9795299412524943
364,20.4,2.7,11.55,0.0,302.7,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0
365,17.5,2.0,9.75,0.0,295.3,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945
366,20.0,2.0,11.0,0.0,300.2,0.49999999999999994,0.8660254037844387,0.39435585511331855,0.9189578116202306
367,16.6,1.0,8.8,0.0,298.2,0.49999999999999994,0.8660254037844387,0.5712682150947923,0.8207634412072763
368,19.0,1.0,10.0,0.0,288.7,0.49999999999999994,0.8660254037844387,0.72479278722912,0.6889669190756866
369,20.0,0.5,10.25,0.0,312.0,0.49999999999999994,0.8660254037844387,0.8486442574947509,0.5289640103269624
370,20.4,0.5,10.45,0.0,288.4,0.49999999999999994,0.8660254037844387,0.9377521321470804,0.3473052528448203
371,8.2,0.5,4.35,0.0,283.2,0.49999999999999994,0.8660254037844387,0.9884683243281114,0.1514277775045767
372,10.4,1.0,5.7,0.0,279.6,0.49999999999999994,0.8660254037844387,0.9987165071710528,-0.05064916883871264
373,18.0,1.0,9.5,0.0,280.4,0.49999999999999994,0.8660254037844387,0.9680771188662043,-0.2506525322587204
374,21.0,1.6,11.3,0.0,278.3,0.49999999999999994,0.8660254037844387,0.8978045395707416,-0.4403941515576344
375,22.0,1.7,11.85,3.0,272.9,0.49999999999999994,0.8660254037844387,0.7907757369376989,-0.6121059825476626
376,15.7,5.4,10.55,0.05,307.2,0.49999999999999994,0.8660254037844387,0.6513724827222223,-0.758758122692791
377,18.8,4.6,11.7,0.0,314.4,0.49999999999999994,0.8660254037844387,0.48530196253108104,-0.8743466161445821
378,19.5,3.0,11.25,0.0,312.1,0.49999999999999994,0.8660254037844387,0.29936312297335804,-0.9541392564000488
379,21.0,3.0,12.0,0.0,272.1,0.49999999999999994,0.8660254037844387,0.10116832198743272,-0.994869323391895
380,21.0,4.0,12.5,0.0,275.4,0.49999999999999994,0.8660254037844387,-0.10116832198743204,-0.9948693233918952
381,16.8,4.0,10.4,0.0,273.2,0.49999999999999994,0.8660254037844387,-0.2993631229733582,-0.9541392564000488
382,18.8,4.0,11.4,0.0,282.7,0.49999999999999994,0.8660254037844387,-0.4853019625310808,-0.8743466161445822
383,16.2,2.0,9.1,0.0,305.0,0.49999999999999994,0.8660254037844387,-0.651372482722222,-0.7587581226927911
384,20.0,1.7,10.85,0.0,276.1,0.49999999999999994,0.8660254037844387,-0.7907757369376986,-0.6121059825476627
385,20.4,1.3,10.85,0.0,267.3,0.49999999999999994,0.8660254037844387,-0.8978045395707417,-0.44039415155763423
386,18.2,1.0,9.6,0.0,260.4,0.49999999999999994,0.8660254037844387,-0.9680771188662041,-0.2506525322587213
387,20.6,2.1,11.35,0.0,255.3,0.49999999999999994,0.8660254037844387,-0.9987165071710528,-0.05064916883871355
388,22.0,3.8,12.9,0.0,279.1,0.49999999999999994,0.8660254037844387,-0.9884683243281114,0.15142777750457667
389,22.8,3.0,12.9,0.0,255.4,0.49999999999999994,0.8660254037844387,-0.9377521321470804,0.3473052528448203
390,24.3,3.0,13.65,0.0,283.1,0.49999999999999994,0.8660254037844387,-0.8486442574947509,0.5289640103269624
391,19.5,3.6,11.55,0.0,238.4,0.49999999999999994,0.8660254037844387,-0.72479278722912,0.6889669190756865
392,23.0,3.0,13.0,0.0,256.5,0.49999999999999994,0.8660254037844387,-0.5712682150947924,0.8207634412072763
393,25.0,3.0,14.0,0.0,263.1,0.49999999999999994,0.8660254037844387,-0.3943558551133187,0.9189578116202306
394,20.0,4.3,12.15,0.05,264.5,0.49999999999999994,0.8660254037844387,-0.20129852008866114,0.9795299412524943
395,23.0,7.0,15.0,0.0,273.4,0.49999999999999994,0.8660254037844387,-2.4492935982947064e-16,1.0
396,20.0,8.0,14.0,0.05,275.1,0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945
397,18.0,9.0,13.5,0.05,270.4,0.8660254037844386,0.5000000000000001,0.39435585511331855,0.9189578116202306
398,12.0,8.5,10.25,80.0,265.0,0.8660254037844386,0.5000000000000001,0.5712682150947923,0.8207634412072763
399,10.0,7.0,8.5,20.0,962.0,0.8660254037844386,0.5000000000000001,0.72479278722912,0.6889669190756866
400,8.7,6.4,7.55,37.0,994.5,0.8660254037844386,0.5000000000000001,0.8486442574947509,0.5289640103269624
401,17.5,5.5,11.5,0.0,702.5,0.8660254037844386,0.5000000000000001,0.9377521321470804,0.3473052528448203
402,19.4,4.0,11.7,0.0,543.9,0.8660254037844386,0.5000000000000001,0.9884683243281114,0.1514277775045767
403,20.2,4.0,12.1,0.0,467.0,0.8660254037844386,0.5000000000000001,0.9987165071710528,-0.05064916883871264
404,22.0,4.0,13.0,0.0,491.5,0.8660254037844386,0.5000000000000001,0.9680771188662043,-0.2506525322587204
405,22.0,4.6,13.3,0.0,437.3,0.8660254037844386,0.5000000000000001,0.8978045395707416,-0.4403941515576344
406,21.5,4.4,12.95,0.0,429.2,0.8660254037844386,0.5000000000000001,0.7907757369376989,-0.6121059825476626
407,21.3,5.0,13.15,0.0,431.0,0.8660254037844386,0.5000000000000001,0.6513724827222223,-0.758758122692791
408,22.5,5.9,14.2,0.0,386.8,0.8660254037844386,0.5000000000000001,0.48530196253108104,-0.8743466161445821
409,19.5,6.3,12.9,0.0,379.5,0.8660254037844386,0.5000000000000001,0.29936312297335804,-0.9541392564000488
410,16.0,11.5,13.75,0.05,370.5,0.8660254037844386,0.5000000000000001,0.10116832198743272,-0.994869323391895
411,22.3,9.3,15.8,0.0,380.8,0.8660254037844386,0.5000000000000001,-0.10116832198743204,-0.9948693233918952
412,21.0,7.4,14.2,0.0,299.7,0.8660254037844386,0.5000000000000001,-0.2993631229733582,-0.9541392564000488
413,22.0,7.2,14.6,0.05,310.6,0.8660254037844386,0.5000000000000001,-0.4853019625310808,-0.8743466161445822
414,22.0,9.0,15.5,0.05,289.1,0.8660254037844386,0.5000000000000001,-0.651372482722222,-0.7587581226927911
415,23.1,9.0,16.05,0.0,239.2,0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627
416,17.0,9.0,13.0,22.0,317.9,0.8660254037844386,0.5000000000000001,-0.8978045395707417,-0.44039415155763423
417,12.7,9.4,11.05,0.5,345.6,0.8660254037844386,0.5000000000000001,-0.9680771188662041,-0.2506525322587213
418,22.0,9.5,15.75,0.0,399.1,0.8660254037844386,0.5000000000000001,-0.9987165071710528,-0.05064916883871355
419,21.8,8.0,14.9,0.0,326.0,0.8660254037844386,0.5000000000000001,-0.9884683243281114,0.15142777750457667
420,21.0,8.7,14.85,0.05,328.4,0.8660254037844386,0.5000000000000001,-0.9377521321470804,0.3473052528448203
421,17.0,10.0,13.5,15.1,449.8,0.8660254037844386,0.5000000000000001,-0.8486442574947509,0.5289640103269624
422,12.0,10.0,11.0,6.4,406.7,0.8660254037844386,0.5000000000000001,-0.72479278722912,0.6889669190756865
423,19.0,6.0,12.5,0.0,-1.0,0.8660254037844386,0.5000000000000001,-0.5712682150947924,0.8207634412072763
424,22.8,6.8,14.8,0.0,626.7,1.0,6.123233995736766e-17,0.20129852008866006,0.9795299412524945
425,27.0,7.7,17.35,0.0,486.7,1.0,6.123233995736766e-17,0.39435585511331855,0.9189578116202306
426,28.0,8.6,18.3,0.0,496.7,1.0,6.123233995736766e-17,0.5712682150947923,0.8207634412072763
427,28.8,10.0,19.4,0.0,425.9,1.0,6.123233995736766e-17,0.72479278722912,0.6889669190756866
